,Date,User,Tweet,Likes,Comments,Retweets,Views
432,2021-03-04 19:30:25+00:00,TheKnowledgeHou,"The Knowledge House is accepting applications for our 2021 Innovation Fellowship. 

Upgrade your current set of job skills or learn new ones FOR FREE to land high-paying tech roles!! 

To apply: https://t.co/FhndTXxdJe

#bronx #womenintech #webdesign #coding #free #STEM #nyc https://t.co/LZlBB5szt4",0,0,1,
433,2021-03-03 15:30:40+00:00,TheKnowledgeHou,"Join us on International Women’s Day for “Empowering Women in Tech,” a celebration of some tremendous strides by amazing women in the world of technology. We will host a panel featuring women who are change agents in the industry. To learn more:  https://t.co/bYf31ooaKs https://t.co/fiQ8EOPpZZ",1,0,1,
434,2021-03-02 17:00:13+00:00,TheKnowledgeHou,"For #WomensHistoryMonth, we celebrate Kimberly Bryant, Founder &amp; CEO of Black Girls Code.  

💻 @BlackGirlsCode is dedicated to “changing the face of technology” by introducing girls of color (ages 7-17) to the field of technology and computer science.

#WomenInTech
#STEM
#STEAM https://t.co/EEi8tA8icG",13,0,7,
435,2021-02-23 17:02:27+00:00,TheKnowledgeHou,"📰 Check out our latest feature in NYC's oldest Black newspaper, the New York Amsterdam News (@NYAmNews), where our CEO, Jerelyn Rodriguez @Jerelyn_R talks ‘Tackling Tech’s Racial Job Divide’. 

Read here: https://t.co/PPy3qefEVG https://t.co/0Cohg5Xapc",0,0,2,
436,2021-02-18 20:21:43+00:00,TheKnowledgeHou,We are so grateful to the @NBA for their support of our mission to empower young tech professionals! 🙏,1,0,1,
437,2021-01-11 18:59:36+00:00,TheKnowledgeHou,Thank you for helping us thrive in 2020! - https://t.co/RdH2H1nTgM,0,0,0,
438,2021-01-08 17:31:31+00:00,TheKnowledgeHou,"To learn more about these open roles, contact our team at careers@theknowledgehouse.org

#nowhiring 
#tech
#pocintech 
#theBronx",0,0,0,
439,2021-01-08 17:31:30+00:00,TheKnowledgeHou,"Chief Operating Officer 
Learn more: https://t.co/dpWlek6l8t

Deadline to apply: 1/19/2021 https://t.co/2QZz68Rwss",0,1,0,
440,2021-01-08 17:31:29+00:00,TheKnowledgeHou,"Executive &amp; Development Assistant 
Learn more: https://t.co/ohqZzrrYTP

Deadline to apply: 1/19/2021 https://t.co/1FQKjBoTC1",0,1,0,
441,2021-01-08 17:31:29+00:00,TheKnowledgeHou,"Recruitment &amp; Community Engagement Coordinator
Learn more: https://t.co/dozQbtEsTD

Deadline to apply: 1/11/2021 https://t.co/0piZ7wmnvZ",0,1,0,
442,2021-01-08 17:31:27+00:00,TheKnowledgeHou,"Teaching &amp; Learning Manager 
Learn more: https://t.co/hLveiWJBMS

Deadline to apply: 1/11/2021 https://t.co/CJiwMneDwk",0,1,0,
443,2021-01-08 17:31:26+00:00,TheKnowledgeHou,"Case Specialist
Learn more: https://t.co/cEdHGF9FEB

Deadline to apply: 1/11/2021 https://t.co/abqsI4s1Al",0,1,0,
444,2021-01-08 17:31:24+00:00,TheKnowledgeHou,"Are you an experienced #nonprofit and #workforcedevelopment professional who's looking bring your skills &amp; expertise to a growing #tech education #startup? 

The Knowledge House is looking for you! https://t.co/VGPfgxN3U0",0,1,0,
445,2020-12-17 18:54:28+00:00,TheKnowledgeHou,"We are so grateful to the @NBA for selecting us to be one of the recipients of their inaugural grants! 

Read more about it here: https://t.co/3HZaENorJ4",6,1,0,
446,2020-12-01 19:54:40+00:00,TheKnowledgeHou,Share our content with your network: https://t.co/nQxxSNG9xg https://t.co/ISnAb4lvWh,1,0,0,
447,2020-12-01 19:54:40+00:00,TheKnowledgeHou,"Purchase a ticket to ""Using Your Influence for Social Good"", a fireside chat featuring former NBA player John Wallace. Wednesday, December 9 | 6pm ET. Get your tickets here: https://t.co/aFEWbw81bV https://t.co/c6XI08FLoI",1,1,0,
448,2020-12-01 19:54:39+00:00,TheKnowledgeHou,1. Set up up a peer campaign here: https://t.co/xCNWelL9A0 https://t.co/MEXBvV9fL3,0,1,0,
449,2020-12-01 19:54:38+00:00,TheKnowledgeHou,Here's how you can support The Knowledge house on Giving Tuesday: https://t.co/TeflnEVS7M,1,1,2,
450,2020-12-01 16:05:02+00:00,TheKnowledgeHou,TKH on the front page &amp; Giving Tuesday 2020! - https://t.co/yK4JXxd8md https://t.co/JZNln8M7dX,0,0,0,
451,2020-11-25 20:59:35+00:00,TheKnowledgeHou,"This Thanksgiving, we're grateful for YOU - https://t.co/eWy93NWK9G https://t.co/AqbzXc3JA6",0,0,0,
452,2020-11-25 19:34:27+00:00,TheKnowledgeHou,"This Thanksgiving, we're grateful for YOU - https://t.co/AFsprdAlRE https://t.co/JbMz4OxvXD",0,0,0,
453,2020-11-25 19:29:32+00:00,TheKnowledgeHou,"This Thanksgiving, we're grateful for YOU - https://t.co/CsRfR2eMoD https://t.co/OC1njzJmCI",0,0,0,
454,2020-11-25 19:29:29+00:00,TheKnowledgeHou,"This Thanksgiving, we're grateful for YOU - https://t.co/P2sMPsOfns https://t.co/E0vtbow6xB",1,0,0,
455,2020-11-09 19:55:40+00:00,TheKnowledgeHou,"Just posted a photo @ Bronx, NY https://t.co/wK1Sd2vcua",0,0,0,
456,2020-11-09 15:34:23+00:00,TheKnowledgeHou,Catch us on the news! We're in the home stretch... https://t.co/UxDu6Ks8Na https://t.co/8kumDwU9JS,1,0,0,
457,2020-10-21 19:51:03+00:00,TheKnowledgeHou,"Join our CEO @Jerelyn_R  in conversation with @reedhastings  &amp; @PhillipsCE as they tackle the subject of Diversifying the Future of Work. 

Get your tickets here: https://t.co/GuUMGg2f4U! https://t.co/tCZJdJWdEl",2,0,1,
458,2020-10-21 19:51:02+00:00,TheKnowledgeHou,Thank you to all those who joined us this morning for our awesome event &amp; a special thank you to our speakers @iamwesmoore (@RobinHoodNYC) and Asahi Pompey (@goldmansachs Foundation) for amazing conversation this morning and their companies' support of our fellows!,1,1,0,
459,2020-10-16 19:53:39+00:00,TheKnowledgeHou,"We would like to thank our 2020 Fellowship Campaign Sponsors! 

• @cloudinary
• @AlgerInvest 
• @jpmorgan
• @capitalone 
• @DoranJonesInc
• @bloomberg  
• @datainc 

We’re so grateful for your support! 🙏 https://t.co/1dAUSQ0YSU",0,0,0,
460,2020-10-13 17:30:10+00:00,TheKnowledgeHou,"Congratulations to our CEO @jerelyn_r for being recognized as a Power Fund leader! 

We’re so exited to be partnering with @robinhoodnyc to fight poverty in #NYC.

Join us on 10/21 for a conversation w/Robin Hood CEO @iamwesmoore. Get tickets here: https://t.co/vuoCcDYSdK! https://t.co/YbBHahwygt",6,0,1,
461,2020-10-05 19:23:56+00:00,TheKnowledgeHou,@GiftedSoundsNet Thank you so much for your donation! Your support means the world to us. 🙏,0,0,0,
462,2020-09-25 19:59:27+00:00,TheKnowledgeHou,The Knowledge House 2020 Fellowship Campaign - https://t.co/jXdUOUmQpV https://t.co/eIHdwtcQ3j,0,0,1,
463,2020-09-17 19:35:02+00:00,TheKnowledgeHou,"You don’t want to miss it! Get Your Tickets today! 

Empowering People of Color to Thrive in a Post-Pandemic World: https://t.co/tCgGNyV0xd

Diversifying the Future of Work: https://t.co/NJO61nXlLc

#pocintech #womenintech #BlackLivesMatter  #covid #covid19 #NYC #Netflix",1,0,2,
464,2020-09-17 19:35:01+00:00,TheKnowledgeHou,"During Diversifying the Future of Work, we will explore the myth of the “the pipeline problem” &amp; feature leading voices on the changing digital economy. 

Join us for a fireside chat between @reedhastings, CEO of @Netflix , @PhillipsCE, Chairman of @infor), &amp; our own @Jerelyn_R. https://t.co/4kppt9Uus3",1,1,0,
465,2020-09-17 19:35:00+00:00,TheKnowledgeHou,"Empowering People of Color to Thrive in a Post-Pandemic World, will feature a thought-provoking fireside chat exploring the intersection of #equal #opportunities in #tech, #COVID recovery, &amp; the recent #BLM protests w/ @iamwesmoore, CEO of @RobinHoodNYC &amp; our CEO @jerelyn_r. https://t.co/eOqhA8SiRR",0,1,0,
466,2020-09-16 21:38:25+00:00,TheKnowledgeHou,Thank you!! 🙏🙏🙏,1,0,0,
467,2020-08-19 16:18:27+00:00,TheKnowledgeHou,"This morning, TKH had the opportunity to virtually ring the opening bell for the New York Stock Exchange @NYSE in honor of our incoming class of 2020 Innovation Fellows! 

You can join us in #investing in the future of our fellows today at:  https://t.co/hPtmNH9pe9! https://t.co/5pDNPjdetl",2,0,0,
468,2020-08-19 16:10:40+00:00,TheKnowledgeHou,"This morning, TKH had the opportunity to ring the opening bell for New York Stock Exchange (@NYSE) in honor of our incoming class on 2020 Innovation Fellows! 

You can join us in #investing in the future of our fellows at: https://t.co/hPtmNH9pe9 ! 

#newyorkstockexchange https://t.co/YJc1fQ2glc",3,0,0,
469,2020-07-08 20:20:53+00:00,TheKnowledgeHou,"Check out this awesome article by @bronxtimes on The Knowledge House's partnership with @CapitalOne and how the company is increasing digital access in communities that need it the most! 

https://t.co/FmxKoELm6Y",0,0,0,
470,2020-06-23 20:59:28+00:00,TheKnowledgeHou,Are you a high school student looking to make $1000 learning new tech skills? - https://t.co/Q2C2V1Ojxh,2,0,2,
471,2020-05-06 17:33:17+00:00,TheKnowledgeHou,The 2020 Innovation Fellowship deadline has been extended! - https://t.co/OdIUBLwipG,0,0,0,
472,2020-04-30 17:49:46+00:00,TheKnowledgeHou,"💥 The application deadline for the 2020 Innovation Fellowship has been extended to May 30th, 2020! 💥⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
The #Innovation #Fellowship is a 12-month long program aimed at serving #NewYorkers from… https://t.co/LTZzCrE7DF",0,0,1,
